ReturnLineID,DeliveryLineID,ReturnDate,ReturnedCases,ReasonCode,CreditAmountGBP,HandlingCostGBP,Disposition
18518,150383,2025-11-06,3,Customer Rejection,71.13,3.35,Destroyed
18519,150384,2025-11-15,5,Quality,216.7,4.25,Destroyed
18520,150390,2025-11-13,12,Customer Rejection,374.28,7.4,Destroyed
18521,150408,2025-11-02,1,Customer Rejection,40.45,2.45,Destroyed
18522,150421,2025-10-29,4,Short Shelf Life,173.52,3.8,Destroyed
18523,150456,2025-11-10,5,Quality,229.25,4.25,Destroyed
18524,150458,2025-11-02,6,Quality,234.18,4.7,Destroyed
18525,150461,2025-10-21,5,Customer Rejection,241.3,4.25,Destroyed
18526,150488,2025-11-03,5,Damaged,153.55,4.25,Destroyed
18527,150515,2025-11-15,2,Customer Rejection,77.38,2.9,Destroyed
18528,150516,2025-10-28,2,Quality,43.82,2.9,Destroyed
18529,150543,2025-11-06,4,Customer Rejection,173.52,3.8,Destroyed
18530,150552,2025-11-14,4,Customer Rejection,131.52,3.8,Destroyed
18531,150588,2025-10-24,10,Quality,504.3,6.5,Destroyed
18532,150598,2025-11-11,4,Damaged,66.56,3.8,Destroyed
18533,150610,2025-11-08,5,Short Shelf Life,235.85,4.25,Destroyed
18534,150627,2025-11-06,9,Damaged,385.65,6.05,Destroyed
18535,150628,2025-10-29,1,Short Shelf Life,52.66,2.45,Destroyed
18536,150629,2025-10-29,1,Short Shelf Life,52.66,2.45,Destroyed
18537,150633,2025-10-27,4,Customer Rejection,208.28,3.8,Destroyed
18538,150654,2025-11-15,2,Quality,70.3,2.9,Destroyed
18539,150678,2025-11-08,2,Customer Rejection,80.42,2.9,Destroyed
18540,150682,2025-10-25,4,Customer Rejection,192.48,3.8,Destroyed
18541,150684,2025-11-10,6,Damaged,131.46,4.7,Destroyed
18542,150685,2025-10-24,1,Quality,21.42,2.45,Destroyed
18543,150705,2025-10-24,1,Short Shelf Life,20.35,2.45,Destroyed
18544,150713,2025-11-06,9,Quality,236.79,6.05,Destroyed
18545,150717,2025-11-05,7,Customer Rejection,218.33,5.15,Destroyed
18546,150738,2025-10-31,8,Short Shelf Life,342.8,5.6,Destroyed
18547,150747,2025-11-07,7,Short Shelf Life,237.3,5.15,Destroyed
18548,150757,2025-11-08,2,Damaged,67.78,2.9,Destroyed
18549,150766,2025-11-02,2,Damaged,59.86,2.9,Destroyed
18550,150773,2025-11-11,3,Short Shelf Life,75.48,3.35,Destroyed
18551,150775,2025-11-13,1,Damaged,43.47,2.45,Destroyed
18552,150779,2025-11-11,7,Short Shelf Life,300.65,5.15,Destroyed
18553,150782,2025-11-07,3,Short Shelf Life,110.76,3.35,Destroyed
18554,150797,2025-11-14,3,Damaged,144.36,3.35,Destroyed
18555,150798,2025-10-27,10,Damaged,345.4,6.5,Destroyed
18556,150817,2025-11-03,4,Short Shelf Life,70.04,3.8,Destroyed
18557,150818,2025-11-17,12,Short Shelf Life,433.92,7.4,Destroyed
18558,150826,2025-11-15,9,Quality,224.1,6.05,Destroyed
18559,150827,2025-10-29,7,Quality,319.9,5.15,Destroyed
18560,150837,2025-10-24,6,Damaged,280.86,4.7,Destroyed
18561,150848,2025-10-25,1,Quality,39.99,2.45,Destroyed
18562,150852,2025-11-03,6,Short Shelf Life,149.76,4.7,Destroyed
18563,150859,2025-11-17,3,Damaged,118.53,3.35,Destroyed
18564,150866,2025-10-29,6,Damaged,190.26,4.7,Destroyed
18565,150870,2025-11-06,6,Damaged,275.16,4.7,Destroyed
18566,150873,2025-10-25,6,Customer Rejection,167.64,4.7,Destroyed
18567,150874,2025-11-08,5,Short Shelf Life,150.7,4.25,Destroyed
18568,150875,2025-10-27,1,Short Shelf Life,40.56,2.45,Destroyed
18569,150894,2025-11-10,1,Quality,27.94,2.45,Destroyed
18570,150919,2025-11-04,11,Customer Rejection,514.91,6.95,Destroyed
18571,150921,2025-10-25,2,Customer Rejection,77.88,2.9,Destroyed
18572,150928,2025-10-25,7,Short Shelf Life,206.22,5.15,Destroyed
18573,150935,2025-11-04,1,Short Shelf Life,25.98,2.45,Destroyed
18574,150936,2025-11-16,2,Damaged,55.48,2.9,Destroyed
18575,150944,2025-10-26,6,Quality,231.18,4.7,Destroyed
18576,150948,2025-11-10,1,Damaged,30.37,2.45,Destroyed
18577,150951,2025-11-03,5,Quality,210.95,4.25,Destroyed
18578,150954,2025-10-29,1,Damaged,56.61,2.45,Destroyed
18579,150956,2025-11-03,3,Quality,146.13,3.35,Destroyed
18580,150971,2025-11-08,1,Damaged,38.69,2.45,Destroyed
18581,150972,2025-11-02,1,Damaged,38.69,2.45,Destroyed
18582,150980,2025-10-26,6,Short Shelf Life,204.6,4.7,Destroyed
18583,151001,2025-11-17,3,Customer Rejection,57.42,3.35,Destroyed
18584,151003,2025-10-27,1,Damaged,23.19,2.45,Destroyed
18585,151007,2025-11-07,5,Quality,80.7,4.25,Destroyed
18586,151008,2025-10-25,3,Quality,142.89,3.35,Destroyed
18587,151011,2025-11-07,5,Damaged,224.85,4.25,Destroyed
18588,151016,2025-10-31,11,Customer Rejection,343.09,6.95,Destroyed
18589,151023,2025-11-06,4,Quality,127.08,3.8,Destroyed
18590,151050,2025-11-12,1,Damaged,46.2,2.45,Destroyed
18591,151062,2025-11-01,3,Customer Rejection,134.16,3.35,Destroyed
18592,151070,2025-10-28,3,Customer Rejection,69.33,3.35,Destroyed
18593,151078,2025-11-14,3,Quality,123.24,3.35,Destroyed
18594,151082,2025-11-08,2,Damaged,99.46,2.9,Destroyed
18595,151093,2025-11-14,13,Quality,456.95,7.85,Destroyed
18596,151094,2025-11-11,4,Damaged,118.28,3.8,Destroyed
18597,151100,2025-10-30,6,Quality,152.52,4.7,Destroyed
18598,151144,2025-10-30,1,Damaged,31.77,2.45,Destroyed
18599,151161,2025-11-18,1,Quality,22.49,2.45,Destroyed
18600,151189,2025-11-15,3,Customer Rejection,111.96,3.35,Destroyed
18601,151199,2025-11-01,6,Damaged,155.88,4.7,Destroyed
18602,151200,2025-11-02,8,Quality,325.68,5.6,Destroyed
18603,151204,2025-11-15,3,Customer Rejection,119.55,3.35,Destroyed
18604,151213,2025-11-08,2,Customer Rejection,69.06,2.9,Destroyed
18605,151218,2025-11-20,1,Short Shelf Life,37.02,2.45,Destroyed
18606,151233,2025-11-11,5,Damaged,172.65,4.25,Destroyed
18607,151239,2025-11-14,2,Short Shelf Life,66.78,2.9,Destroyed
18608,151242,2025-10-29,6,Short Shelf Life,244.26,4.7,Destroyed
18609,151244,2025-11-03,6,Damaged,302.34,4.7,Destroyed
18610,151255,2025-11-12,4,Short Shelf Life,127.08,3.8,Destroyed
18611,151257,2025-11-11,4,Quality,119.72,3.8,Destroyed
18612,151266,2025-11-03,3,Damaged,74.7,3.35,Destroyed
18613,151268,2025-11-07,4,Quality,171.92,3.8,Destroyed
18614,151279,2025-11-03,9,Short Shelf Life,315.18,6.05,Destroyed
18615,151283,2025-10-31,3,Quality,115.32,3.35,Destroyed
18616,151309,2025-11-02,3,Customer Rejection,116.82,3.35,Destroyed
18617,151313,2025-11-03,2,Customer Rejection,60.12,2.9,Destroyed
18618,151317,2025-10-28,1,Damaged,22.03,2.45,Destroyed
18619,151324,2025-11-08,6,Damaged,163.02,4.7,Destroyed
18620,151329,2025-10-31,4,Customer Rejection,188.44,3.8,Destroyed
18621,151353,2025-10-31,1,Customer Rejection,39.31,2.45,Destroyed
18622,151355,2025-11-18,12,Short Shelf Life,443.04,7.4,Destroyed
18623,151383,2025-11-08,4,Short Shelf Life,122.24,3.8,Destroyed
18624,151384,2025-11-02,12,Customer Rejection,249.36,7.4,Destroyed
18625,151407,2025-11-04,1,Customer Rejection,25.74,2.45,Destroyed
18626,151415,2025-11-09,3,Damaged,169.83,3.35,Destroyed
18627,151424,2025-11-09,8,Short Shelf Life,324.48,5.6,Destroyed
18628,151430,2025-10-30,1,Short Shelf Life,33.89,2.45,Destroyed
18629,151433,2025-11-20,1,Damaged,27.17,2.45,Destroyed
18630,151435,2025-11-11,3,Short Shelf Life,153.0,3.35,Destroyed
18631,151437,2025-11-04,2,Short Shelf Life,74.04,2.9,Destroyed
18632,151443,2025-11-06,3,Quality,110.22,3.35,Destroyed
18633,151458,2025-11-03,1,Damaged,52.07,2.45,Destroyed
18634,151459,2025-11-16,1,Damaged,35.78,2.45,Destroyed
18635,151471,2025-11-16,7,Damaged,262.78,5.15,Destroyed
18636,151473,2025-11-16,2,Short Shelf Life,62.24,2.9,Destroyed
18637,151476,2025-11-08,5,Quality,222.4,4.25,Destroyed
18638,151488,2025-11-11,3,Quality,151.29,3.35,Destroyed
18639,151491,2025-11-02,4,Short Shelf Life,186.4,3.8,Destroyed
18640,151517,2025-11-04,4,Damaged,128.84,3.8,Destroyed
18641,151528,2025-11-18,3,Quality,134.91,3.35,Destroyed
18642,151530,2025-11-08,5,Short Shelf Life,230.1,4.25,Destroyed
18643,151534,2025-11-06,6,Short Shelf Life,288.72,4.7,Destroyed
18644,151536,2025-11-06,4,Customer Rejection,150.12,3.8,Destroyed
18645,151539,2025-11-07,5,Quality,219.4,4.25,Destroyed
18646,151564,2025-11-02,2,Damaged,53.06,2.9,Destroyed
18647,151566,2025-11-02,2,Short Shelf Life,66.76,2.9,Destroyed
18648,151569,2025-11-20,2,Short Shelf Life,64.28,2.9,Destroyed
18649,151581,2025-11-08,1,Damaged,26.31,2.45,Destroyed
18650,151584,2025-11-19,3,Quality,57.42,3.35,Destroyed
18651,151594,2025-11-15,1,Quality,36.76,2.45,Destroyed
18652,151596,2025-11-01,3,Short Shelf Life,145.56,3.35,Destroyed
18653,151598,2025-11-19,1,Damaged,40.71,2.45,Destroyed
18654,151606,2025-11-17,5,Customer Rejection,187.65,4.25,Destroyed
18655,151610,2025-11-21,1,Short Shelf Life,40.21,2.45,Destroyed
18656,151614,2025-11-10,5,Short Shelf Life,124.5,4.25,Destroyed
18657,151625,2025-11-05,5,Short Shelf Life,166.4,4.25,Destroyed
18658,151629,2025-11-08,8,Customer Rejection,319.92,5.6,Destroyed
18659,151634,2025-11-17,11,Short Shelf Life,210.54,6.95,Destroyed
18660,151641,2025-11-12,2,Quality,63.02,2.9,Destroyed
18661,151642,2025-10-30,4,Damaged,126.04,3.8,Destroyed
18662,151643,2025-11-17,4,Customer Rejection,131.68,3.8,Destroyed
18663,151652,2025-11-13,2,Customer Rejection,41.56,2.9,Destroyed
18664,151656,2025-11-04,6,Quality,183.36,4.7,Destroyed
18665,151663,2025-11-05,4,Short Shelf Life,104.84,3.8,Destroyed
18666,151666,2025-11-19,4,Quality,152.24,3.8,Destroyed
18667,151675,2025-11-13,4,Short Shelf Life,168.76,3.8,Destroyed
18668,151690,2025-11-13,2,Customer Rejection,69.08,2.9,Destroyed
18669,151691,2025-11-08,12,Damaged,395.04,7.4,Destroyed
18670,151692,2025-11-19,2,Damaged,70.3,2.9,Destroyed
18671,151695,2025-10-30,6,Short Shelf Life,227.64,4.7,Destroyed
18672,151702,2025-11-13,6,Customer Rejection,231.18,4.7,Destroyed
18673,151713,2025-11-06,6,Damaged,268.32,4.7,Destroyed
18674,151729,2025-11-19,1,Damaged,20.35,2.45,Destroyed
18675,151737,2025-11-12,1,Quality,45.7,2.45,Destroyed
18676,151748,2025-11-07,8,Short Shelf Life,249.44,5.6,Destroyed
18677,151758,2025-10-29,4,Customer Rejection,124.48,3.8,Destroyed
18678,151761,2025-11-16,3,Damaged,70.59,3.35,Destroyed
18679,151764,2025-10-27,2,Quality,97.76,2.9,Destroyed
18680,151779,2025-11-18,1,Quality,23.11,2.45,Destroyed
18681,151796,2025-11-14,9,Customer Rejection,340.11,6.05,Destroyed
18682,151807,2025-11-10,1,Damaged,52.42,2.45,Destroyed
18683,151821,2025-11-11,2,Damaged,35.02,2.9,Destroyed
18684,151834,2025-11-06,5,Quality,185.1,4.25,Destroyed
18685,151839,2025-11-15,8,Quality,221.28,5.6,Destroyed
18686,151842,2025-11-08,1,Short Shelf Life,34.1,2.45,Destroyed
18687,151847,2025-11-05,2,Quality,88.2,2.9,Destroyed
18688,151848,2025-11-16,13,Damaged,367.25,7.85,Destroyed
18689,151903,2025-11-17,4,Short Shelf Life,143.12,3.8,Destroyed
18690,151911,2025-11-13,2,Short Shelf Life,46.22,2.9,Destroyed
18691,151924,2025-11-14,2,Quality,36.16,2.9,Destroyed
18692,151937,2025-11-03,1,Customer Rejection,34.54,2.45,Destroyed
18693,151943,2025-11-01,4,Short Shelf Life,195.2,3.8,Destroyed
18694,151950,2025-11-01,2,Damaged,81.42,2.9,Destroyed
18695,151955,2025-11-22,1,Short Shelf Life,22.63,2.45,Destroyed
18696,151959,2025-11-03,2,Short Shelf Life,99.46,2.9,Destroyed
18697,151965,2025-11-22,1,Quality,25.58,2.45,Destroyed
18698,151967,2025-11-08,3,Damaged,62.34,3.35,Destroyed
18699,151974,2025-11-02,4,Damaged,165.2,3.8,Destroyed
18700,151986,2025-11-17,9,Damaged,284.58,6.05,Destroyed
18701,151987,2025-11-14,4,Quality,108.68,3.8,Destroyed
18702,151992,2025-11-05,2,Customer Rejection,60.28,2.9,Destroyed
18703,151993,2025-11-09,3,Quality,90.42,3.35,Destroyed
18704,151994,2025-11-21,3,Quality,109.23,3.35,Destroyed
18705,152006,2025-10-28,1,Customer Rejection,38.94,2.45,Destroyed
18706,152009,2025-11-05,9,Customer Rejection,306.9,6.05,Destroyed
18707,152014,2025-11-02,3,Quality,100.47,3.35,Destroyed
18708,152024,2025-11-14,2,Customer Rejection,71.32,2.9,Destroyed
18709,152045,2025-11-05,2,Short Shelf Life,105.32,2.9,Destroyed
18710,152052,2025-11-12,2,Customer Rejection,52.42,2.9,Destroyed
18711,152061,2025-11-02,6,Short Shelf Life,190.68,4.7,Destroyed
18712,152062,2025-11-01,8,Customer Rejection,239.44,5.6,Destroyed
18713,152078,2025-11-12,2,Damaged,63.42,2.9,Destroyed
18714,152082,2025-11-05,2,Short Shelf Life,109.64,2.9,Destroyed
18715,152092,2025-10-31,3,Quality,94.53,3.35,Destroyed
18716,152103,2025-11-18,2,Short Shelf Life,84.66,2.9,Destroyed
18717,152113,2025-10-31,3,Quality,60.54,3.35,Destroyed
18718,152114,2025-11-18,7,Damaged,225.96,5.15,Destroyed
18719,152121,2025-11-16,8,Customer Rejection,226.0,5.6,Destroyed
18720,152122,2025-11-01,9,Damaged,284.58,6.05,Destroyed
18721,152132,2025-11-13,5,Short Shelf Life,144.95,4.25,Destroyed
18722,152142,2025-11-18,2,Quality,97.6,2.9,Destroyed
18723,152178,2025-11-01,1,Short Shelf Life,30.71,2.45,Destroyed
18724,152184,2025-11-09,9,Short Shelf Life,371.7,6.05,Destroyed
18725,152190,2025-10-30,1,Quality,35.66,2.45,Destroyed
18726,152208,2025-11-14,12,Quality,374.16,7.4,Destroyed
18727,152210,2025-11-01,5,Quality,219.1,4.25,Destroyed
18728,152214,2025-11-22,3,Quality,138.06,3.35,Destroyed
18729,152216,2025-10-31,7,Damaged,333.41,5.15,Destroyed
18730,152239,2025-11-24,7,Damaged,258.44,5.15,Destroyed
18731,152241,2025-11-15,4,Quality,210.64,3.8,Destroyed
18732,152245,2025-11-04,3,Short Shelf Life,98.76,3.35,Destroyed
18733,152246,2025-10-31,9,Quality,436.68,6.05,Destroyed
18734,152250,2025-11-04,10,Short Shelf Life,197.1,6.5,Destroyed
18735,152253,2025-11-08,4,Customer Rejection,164.32,3.8,Destroyed
18736,152259,2025-11-09,6,Short Shelf Life,293.28,4.7,Destroyed
18737,152281,2025-10-30,4,Quality,135.6,3.8,Destroyed
18738,152286,2025-11-20,6,Customer Rejection,138.66,4.7,Destroyed
18739,152294,2025-11-20,3,Short Shelf Life,153.81,3.35,Destroyed
18740,152302,2025-11-17,3,Customer Rejection,105.45,3.35,Destroyed
18741,152308,2025-11-20,2,Damaged,95.26,2.9,Destroyed
18742,152312,2025-11-13,6,Quality,149.4,4.7,Destroyed
18743,152313,2025-11-17,3,Quality,71.46,3.35,Destroyed
18744,152324,2025-11-21,5,Quality,151.85,4.25,Destroyed
18745,152335,2025-11-04,10,Quality,237.1,6.5,Destroyed
18746,152350,2025-11-17,11,Customer Rejection,262.02,6.95,Destroyed
18747,152358,2025-11-22,5,Damaged,202.25,4.25,Destroyed
18748,152362,2025-10-30,12,Customer Rejection,577.44,7.4,Destroyed
18749,152364,2025-11-03,3,Quality,69.57,3.35,Destroyed
18750,152387,2025-10-31,9,Damaged,390.42,6.05,Destroyed
18751,152391,2025-11-19,7,Damaged,360.15,5.15,Destroyed
18752,152398,2025-11-23,5,Customer Rejection,147.85,4.25,Destroyed
18753,152410,2025-11-15,4,Damaged,72.32,3.8,Destroyed
18754,152428,2025-11-18,3,Damaged,133.2,3.35,Destroyed
18755,152430,2025-11-11,1,Short Shelf Life,20.78,2.45,Destroyed
18756,152432,2025-11-06,7,Short Shelf Life,284.97,5.15,Destroyed
18757,152433,2025-11-22,4,Damaged,131.52,3.8,Destroyed
18758,152439,2025-11-05,1,Short Shelf Life,36.92,2.45,Destroyed
18759,152445,2025-11-18,1,Customer Rejection,50.85,2.45,Destroyed
18760,152453,2025-11-05,3,Quality,101.67,3.35,Destroyed
18761,152459,2025-11-15,7,Damaged,283.99,5.15,Destroyed
18762,152466,2025-10-30,9,Damaged,315.18,6.05,Destroyed
18763,152488,2025-11-23,2,Short Shelf Life,105.32,2.9,Destroyed
18764,152498,2025-11-24,4,Damaged,168.68,3.8,Destroyed
18765,152500,2025-11-17,2,Quality,90.48,2.9,Destroyed
18766,152519,2025-11-02,2,Damaged,87.76,2.9,Destroyed
18767,152524,2025-11-11,2,Short Shelf Life,104.14,2.9,Destroyed
18768,152531,2025-11-10,1,Damaged,50.43,2.45,Destroyed
18769,152533,2025-11-22,1,Damaged,20.18,2.45,Destroyed
18770,152540,2025-11-05,2,Damaged,40.36,2.9,Destroyed
18771,152544,2025-11-09,2,Customer Rejection,89.94,2.9,Destroyed
18772,152554,2025-11-25,4,Customer Rejection,138.16,3.8,Destroyed
18773,152560,2025-11-08,2,Quality,41.56,2.9,Destroyed
18774,152570,2025-11-19,3,Quality,138.06,3.35,Destroyed
18775,152572,2025-11-16,4,Quality,157.24,3.8,Destroyed
18776,152611,2025-11-16,1,Damaged,42.19,2.45,Destroyed
18777,152615,2025-10-31,2,Short Shelf Life,38.28,2.9,Destroyed
18778,152618,2025-11-17,6,Damaged,142.92,4.7,Destroyed
18779,152619,2025-11-14,1,Short Shelf Life,42.48,2.45,Destroyed
18780,152636,2025-11-10,5,Quality,167.45,4.25,Destroyed
18781,152637,2025-11-21,3,Customer Rejection,96.63,3.35,Destroyed
18782,152645,2025-11-20,3,Short Shelf Life,118.02,3.35,Destroyed
18783,152655,2025-11-10,5,Quality,138.7,4.25,Destroyed
18784,152663,2025-11-13,3,Quality,98.4,3.35,Destroyed
18785,152664,2025-11-25,7,Short Shelf Life,281.47,5.15,Destroyed
18786,152684,2025-11-23,4,Customer Rejection,90.52,3.8,Destroyed
18787,152687,2025-11-16,1,Damaged,35.66,2.45,Destroyed
18788,152716,2025-11-06,3,Short Shelf Life,121.68,3.35,Destroyed
18789,152721,2025-11-21,9,Short Shelf Life,394.38,6.05,Destroyed
18790,152723,2025-11-09,1,Damaged,46.02,2.45,Destroyed
18791,152738,2025-11-20,2,Quality,81.42,2.9,Destroyed
18792,152741,2025-11-03,4,Short Shelf Life,174.28,3.8,Destroyed
18793,152756,2025-11-10,1,Customer Rejection,42.95,2.45,Destroyed
18794,152774,2025-11-21,3,Quality,112.59,3.35,Destroyed
18795,152787,2025-11-17,2,Short Shelf Life,53.58,2.9,Destroyed
18796,152795,2025-11-10,3,Damaged,62.4,3.35,Destroyed
18797,152805,2025-11-22,1,Short Shelf Life,26.79,2.45,Destroyed
18798,152812,2025-11-12,1,Customer Rejection,43.57,2.45,Destroyed
18799,152814,2025-11-16,2,Quality,41.6,2.9,Destroyed
18800,152820,2025-11-10,1,Customer Rejection,46.81,2.45,Destroyed
18801,152823,2025-11-08,8,Quality,348.56,5.6,Destroyed
18802,152824,2025-11-17,3,Short Shelf Life,96.42,3.35,Destroyed
18803,152844,2025-11-08,4,Customer Rejection,142.64,3.8,Destroyed
18804,152848,2025-11-05,6,Quality,233.64,4.7,Destroyed
18805,152849,2025-11-06,1,Damaged,34.6,2.45,Destroyed
18806,152873,2025-11-14,11,Customer Rejection,434.61,6.95,Destroyed
18807,152886,2025-11-18,6,Short Shelf Life,314.52,4.7,Destroyed
18808,152894,2025-11-14,1,Quality,22.96,2.45,Destroyed
18809,152898,2025-11-20,1,Short Shelf Life,52.07,2.45,Destroyed
18810,152903,2025-11-22,2,Quality,70.04,2.9,Destroyed
18811,152905,2025-11-19,1,Damaged,48.88,2.45,Destroyed
18812,152909,2025-11-10,9,Quality,262.08,6.05,Destroyed
18813,152918,2025-11-25,3,Short Shelf Life,116.22,3.35,Destroyed
18814,152922,2025-11-22,4,Customer Rejection,87.64,3.8,Destroyed
18815,152924,2025-11-16,2,Customer Rejection,83.32,2.9,Destroyed
18816,152927,2025-11-13,2,Quality,74.64,2.9,Destroyed
18817,152953,2025-11-24,9,Quality,289.26,6.05,Destroyed
18818,152956,2025-11-26,4,Customer Rejection,238.36,3.8,Destroyed
18819,152960,2025-11-22,10,Customer Rejection,415.6,6.5,Destroyed
18820,152973,2025-11-11,10,Short Shelf Life,322.1,6.5,Destroyed
18821,152975,2025-11-21,7,Damaged,388.01,5.15,Destroyed
18822,152992,2025-11-03,5,Quality,216.7,4.25,Destroyed
18823,153021,2025-11-14,2,Customer Rejection,97.6,2.9,Destroyed
18824,153043,2025-11-10,1,Quality,27.36,2.45,Destroyed
18825,153046,2025-11-22,3,Customer Rejection,107.34,3.35,Destroyed
18826,153053,2025-11-24,5,Damaged,132.9,4.25,Destroyed
18827,153061,2025-11-06,3,Quality,74.88,3.35,Destroyed
18828,153066,2025-11-16,1,Damaged,49.13,2.45,Destroyed
18829,153067,2025-11-14,2,Short Shelf Life,83.24,2.9,Destroyed
18830,153074,2025-11-10,2,Short Shelf Life,80.92,2.9,Destroyed
18831,153075,2025-11-18,8,Quality,203.36,5.6,Destroyed
18832,153082,2025-11-05,3,Damaged,122.13,3.35,Destroyed
18833,153091,2025-11-05,4,Short Shelf Life,95.28,3.8,Destroyed
18834,153095,2025-11-26,4,Quality,180.4,3.8,Destroyed
18835,153104,2025-11-04,2,Quality,66.8,2.9,Destroyed
18836,153137,2025-11-23,4,Short Shelf Life,154.12,3.8,Destroyed
18837,153144,2025-11-27,5,Customer Rejection,169.5,4.25,Destroyed
18838,153163,2025-11-27,4,Quality,164.24,3.8,Destroyed
18839,153169,2025-11-04,2,Short Shelf Life,63.02,2.9,Destroyed
18840,153172,2025-11-17,4,Damaged,201.56,3.8,Destroyed
18841,153176,2025-11-07,2,Quality,64.28,2.9,Destroyed
18842,153182,2025-11-18,2,Quality,61.12,2.9,Destroyed
18843,153184,2025-11-05,5,Customer Rejection,173.0,4.25,Destroyed
18844,153190,2025-11-25,6,Damaged,135.78,4.7,Destroyed
18845,153191,2025-11-25,8,Short Shelf Life,242.96,5.6,Destroyed
18846,153192,2025-11-07,2,Damaged,49.8,2.9,Destroyed
18847,153195,2025-11-30,11,Short Shelf Life,288.31,6.95,Destroyed
18848,153200,2025-11-05,8,Quality,335.12,5.6,Destroyed
18849,153222,2025-11-26,1,Quality,52.07,2.45,Destroyed
18850,153233,2025-11-25,6,Short Shelf Life,328.86,4.7,Destroyed
18851,153236,2025-11-14,2,Quality,65.84,2.9,Destroyed
18852,153248,2025-11-15,3,Short Shelf Life,159.51,3.35,Destroyed
18853,153263,2025-11-24,1,Quality,42.77,2.45,Destroyed
18854,153271,2025-11-05,1,Damaged,45.85,2.45,Destroyed
18855,153278,2025-11-03,1,Damaged,44.4,2.45,Destroyed
18856,153279,2025-11-06,2,Damaged,72.32,2.9,Destroyed
18857,153291,2025-11-24,6,Damaged,155.88,4.7,Destroyed
18858,153292,2025-11-10,6,Quality,225.18,4.7,Destroyed
18859,153302,2025-11-19,1,Quality,39.42,2.45,Destroyed
18860,153320,2025-11-13,2,Short Shelf Life,77.88,2.9,Destroyed
18861,153322,2025-11-29,1,Short Shelf Life,41.56,2.45,Destroyed
18862,153332,2025-11-08,1,Quality,42.33,2.45,Destroyed
18863,153344,2025-11-17,11,Customer Rejection,467.28,6.95,Destroyed
18864,153345,2025-11-19,2,Short Shelf Life,74.04,2.9,Destroyed
18865,153350,2025-11-08,1,Quality,36.16,2.45,Destroyed
18866,153358,2025-11-14,4,Short Shelf Life,166.24,3.8,Destroyed
18867,153362,2025-11-23,2,Damaged,97.42,2.9,Destroyed
18868,153369,2025-11-05,3,Quality,94.86,3.35,Destroyed
18869,153373,2025-11-04,5,Quality,191.8,4.25,Destroyed
18870,153379,2025-11-13,5,Customer Rejection,203.55,4.25,Destroyed
18871,153392,2025-11-16,7,Damaged,206.22,5.15,Destroyed
18872,153401,2025-11-19,4,Damaged,131.52,3.8,Destroyed
18873,153408,2025-11-26,2,Short Shelf Life,96.52,2.9,Destroyed
18874,153415,2025-11-23,3,Customer Rejection,91.11,3.35,Destroyed
18875,153417,2025-11-27,3,Short Shelf Life,144.78,3.35,Destroyed
18876,153433,2025-11-09,2,Quality,55.88,2.9,Destroyed
18877,153439,2025-11-18,4,Short Shelf Life,107.16,3.8,Destroyed
18878,153446,2025-11-07,2,Short Shelf Life,86.76,2.9,Destroyed
18879,153449,2025-11-10,2,Customer Rejection,76.12,2.9,Destroyed
18880,153455,2025-11-22,2,Short Shelf Life,71.32,2.9,Destroyed
18881,153456,2025-11-21,2,Customer Rejection,63.24,2.9,Destroyed
18882,153492,2025-11-28,3,Damaged,97.14,3.35,Destroyed
18883,153494,2025-11-25,2,Damaged,42.66,2.9,Destroyed
18884,153495,2025-11-21,3,Damaged,91.86,3.35,Destroyed
18885,153505,2025-11-06,5,Customer Rejection,180.8,4.25,Destroyed
18886,153506,2025-11-17,10,Damaged,407.1,6.5,Destroyed
18887,153513,2025-11-19,1,Quality,36.92,2.45,Destroyed
18888,153518,2025-11-15,3,Quality,86.97,3.35,Destroyed
18889,153519,2025-11-03,8,Quality,285.28,5.6,Destroyed
18890,153533,2025-11-24,2,Short Shelf Life,90.5,2.9,Destroyed
18891,153537,2025-11-06,3,Quality,119.82,3.35,Destroyed
18892,153538,2025-11-14,6,Customer Rejection,203.82,4.7,Destroyed
18893,153539,2025-11-04,4,Damaged,81.4,3.8,Destroyed
18894,153558,2025-11-05,5,Short Shelf Life,132.9,4.25,Destroyed
18895,153579,2025-11-15,3,Damaged,130.71,3.35,Destroyed
18896,153584,2025-11-11,8,Customer Rejection,397.84,5.6,Destroyed
18897,153585,2025-11-26,3,Short Shelf Life,100.17,3.35,Destroyed
18898,153587,2025-11-16,3,Short Shelf Life,127.44,3.35,Destroyed
18899,153599,2025-11-05,5,Quality,172.65,4.25,Destroyed
18900,153605,2025-11-11,2,Short Shelf Life,60.74,2.9,Destroyed
18901,153619,2025-11-28,10,Short Shelf Life,219.1,6.5,Destroyed
18902,153621,2025-11-16,4,Short Shelf Life,143.24,3.8,Destroyed
18903,153653,2025-11-09,1,Short Shelf Life,24.96,2.45,Destroyed
18904,153669,2025-11-18,3,Damaged,178.77,3.35,Destroyed
18905,153695,2025-11-18,6,Customer Rejection,288.72,4.7,Destroyed
18906,153701,2025-11-27,5,Damaged,241.3,4.25,Destroyed
18907,153702,2025-11-15,1,Quality,18.46,2.45,Destroyed
18908,153716,2025-11-16,6,Short Shelf Life,346.8,4.7,Destroyed
18909,153722,2025-11-11,1,Short Shelf Life,44.72,2.45,Destroyed
18910,153724,2025-11-26,1,Quality,27.98,2.45,Destroyed
