SnapshotID,SnapshotDate,WarehouseID,ProductID,OpeningCases,ProductionReceiptCases,ShippedCases,WriteOffCases,ClosingCases,StandardCostPerCaseGBP,ClosingValueGBP,SafetyStockCases
162909,2025-11-09,WH04,SKU009,4191,0,0,0,4191,23.32,97734.12,180
162910,2025-11-09,WH04,SKU010,5791,0,58,0,5733,24.78,142063.74,180
162911,2025-11-09,WH04,SKU011,4532,229,141,0,4620,26.25,121275.0,180
162912,2025-11-09,WH04,SKU012,2096,0,0,0,2096,10.17,21316.32,180
162913,2025-11-09,WH04,SKU013,6957,0,0,0,6957,15.76,109642.32,180
162914,2025-11-09,WH04,SKU014,5897,225,217,0,5905,17.39,102687.95,180
162915,2025-11-09,WH04,SKU015,8579,0,61,0,8518,19.01,161927.18,180
162916,2025-11-09,WH04,SKU016,7323,0,0,0,7323,20.64,151146.72,180
162917,2025-11-09,WH04,SKU017,5208,224,141,0,5291,22.26,117777.66,180
162918,2025-11-09,WH04,SKU018,9021,0,145,0,8876,23.89,212047.64,180
162919,2025-11-09,WH04,SKU019,8839,0,74,0,8765,25.52,223682.8,180
162920,2025-11-09,WH04,SKU020,8613,196,146,0,8663,27.14,235113.82,180
162921,2025-11-09,WH04,SKU021,8436,0,97,0,8339,28.77,239913.03,180
162922,2025-11-09,WH04,SKU022,5305,0,88,0,5217,30.39,158544.63,180
162923,2025-11-09,WH04,SKU023,8190,221,89,0,8322,32.02,266470.44,180
162924,2025-11-09,WH04,SKU024,6905,0,115,0,6790,14.14,96010.6,180
162925,2025-11-09,WH04,SKU025,6261,0,106,0,6155,16.71,102850.05,180
162926,2025-11-09,WH04,SKU026,9956,196,226,0,9926,18.18,180454.68,180
162927,2025-11-09,WH04,SKU027,5275,0,120,0,5155,19.64,101244.2,180
162928,2025-11-09,WH04,SKU028,8160,0,253,0,7907,21.1,166837.7,180
162929,2025-11-09,WH04,SKU029,7367,204,0,0,7571,22.56,170801.76,180
162930,2025-11-09,WH04,SKU030,6049,0,151,0,5898,24.02,141669.96,180
162931,2025-11-09,WH04,SKU031,5815,0,58,0,5757,25.48,146688.36,180
162932,2025-11-09,WH04,SKU032,6571,238,0,0,6809,26.95,183502.55,180
162933,2025-11-09,WH04,SKU033,8329,0,0,32,8297,28.41,235717.77,180
162934,2025-11-09,WH04,SKU034,4267,0,97,5,4165,29.87,124408.55,180
162935,2025-11-09,WH04,SKU035,8386,196,0,0,8582,31.33,268874.06,180
162936,2025-11-09,WH04,SKU036,4284,0,0,0,4284,15.25,65331.0,180
162937,2025-11-09,WH04,SKU037,5284,0,0,0,5284,19.26,101769.84,180
162938,2025-11-09,WH04,SKU038,9169,223,347,0,9045,20.72,187412.4,180
162939,2025-11-09,WH04,SKU039,9354,0,113,0,9241,22.18,204965.38,180
162940,2025-11-09,WH04,SKU040,10225,0,52,0,10173,23.64,240489.72,180
162941,2025-11-09,WH04,SKU041,7683,172,108,0,7747,25.1,194449.7,180
162942,2025-11-09,WH04,SKU042,3832,0,146,0,3686,26.56,97900.16,180
162943,2025-11-09,WH04,SKU043,9453,0,0,0,9453,28.03,264967.59,180
162944,2025-11-09,WH04,SKU044,4458,230,0,0,4688,29.49,138249.12,180
162945,2025-11-09,WH04,SKU045,4262,0,0,0,4262,30.95,131908.9,180
162946,2025-11-09,WH04,SKU046,6459,0,0,0,6459,32.41,209336.19,180
162947,2025-11-09,WH04,SKU047,9187,210,0,27,9370,33.87,317361.9,180
162948,2025-11-09,WH04,SKU048,4097,0,129,0,3968,17.79,70590.72,180
162949,2025-11-09,WH04,SKU049,8406,0,42,0,8364,24.24,202743.36,180
162950,2025-11-09,WH04,SKU050,5846,207,0,11,6042,25.87,156306.54,180
162951,2025-11-09,WH04,SKU051,8791,0,0,0,8791,27.49,241664.59,180
162952,2025-11-09,WH04,SKU052,8071,0,284,0,7787,29.12,226757.44,180
162953,2025-11-09,WH04,SKU053,8827,223,91,0,8959,30.75,275489.25,180
162954,2025-11-09,WH04,SKU054,6955,0,0,18,6937,32.37,224550.69,180
162955,2025-11-09,WH04,SKU055,8617,0,0,0,8617,34.0,292978.0,180
162956,2025-11-09,WH04,SKU056,4848,252,44,0,5056,35.62,180094.72,180
162957,2025-11-09,WH04,SKU057,6236,0,0,0,6236,37.25,232291.0,180
162958,2025-11-09,WH04,SKU058,4177,0,31,9,4137,38.87,160805.19,180
162959,2025-11-09,WH04,SKU059,7913,210,112,0,8011,40.5,324445.5,180
162960,2025-11-09,WH04,SKU060,7115,0,0,0,7115,22.62,160941.3,180
162961,2025-11-10,WH01,SKU001,7357,214,0,0,7571,11.63,88050.73,180
162962,2025-11-10,WH01,SKU002,3894,0,210,8,3676,13.09,48118.84,180
162963,2025-11-10,WH01,SKU003,1098,0,25,0,1073,14.55,15612.15,180
162964,2025-11-10,WH01,SKU004,391,175,92,0,474,16.01,7588.74,180
162965,2025-11-10,WH01,SKU005,3842,0,0,0,3842,17.48,67158.16,180
162966,2025-11-10,WH01,SKU006,1850,0,0,3,1847,18.94,34982.18,180
162967,2025-11-10,WH01,SKU007,1089,166,48,0,1207,20.4,24622.8,180
162968,2025-11-10,WH01,SKU008,7219,0,0,0,7219,21.86,157807.34,180
162969,2025-11-10,WH01,SKU009,651,0,258,0,393,23.32,9164.76,180
162970,2025-11-10,WH01,SKU010,1514,196,109,0,1601,24.78,39672.78,180
162971,2025-11-10,WH01,SKU011,6678,0,33,0,6645,26.25,174431.25,180
162972,2025-11-10,WH01,SKU012,2202,0,0,0,2202,10.17,22394.34,180
162973,2025-11-10,WH01,SKU013,5644,231,264,18,5593,15.76,88145.68,180
162974,2025-11-10,WH01,SKU014,6038,0,128,0,5910,17.39,102774.9,180
162975,2025-11-10,WH01,SKU015,7298,0,0,0,7298,19.01,138734.98,180
162976,2025-11-10,WH01,SKU016,5379,212,0,0,5591,20.64,115398.24,180
162977,2025-11-10,WH01,SKU017,10881,0,81,0,10800,22.26,240408.0,180
162978,2025-11-10,WH01,SKU018,7112,0,72,0,7040,23.89,168185.6,180
162979,2025-11-10,WH01,SKU019,8413,188,143,0,8458,25.52,215848.16,180
162980,2025-11-10,WH01,SKU020,6626,0,0,0,6626,27.14,179829.64,180
162981,2025-11-10,WH01,SKU021,7353,0,0,0,7353,28.77,211545.81,180
162982,2025-11-10,WH01,SKU022,6642,176,37,0,6781,30.39,206074.59,180
162983,2025-11-10,WH01,SKU023,6903,0,252,0,6651,32.02,212965.02,180
162984,2025-11-10,WH01,SKU024,6910,0,44,0,6866,14.14,97085.24,180
162985,2025-11-10,WH01,SKU025,11008,242,0,0,11250,16.71,187987.5,180
162986,2025-11-10,WH01,SKU026,3333,0,0,3,3330,18.18,60539.4,180
162987,2025-11-10,WH01,SKU027,5600,0,114,0,5486,19.64,107745.04,180
162988,2025-11-10,WH01,SKU028,8749,212,0,0,8961,21.1,189077.1,180
162989,2025-11-10,WH01,SKU029,5887,0,0,0,5887,22.56,132810.72,180
162990,2025-11-10,WH01,SKU030,6161,0,0,0,6161,24.02,147987.22,180
162991,2025-11-10,WH01,SKU031,6723,189,211,0,6701,25.48,170741.48,180
162992,2025-11-10,WH01,SKU032,6696,0,0,0,6696,26.95,180457.2,180
162993,2025-11-10,WH01,SKU033,9250,0,0,0,9250,28.41,262792.5,180
162994,2025-11-10,WH01,SKU034,8521,201,75,0,8647,29.87,258285.89,180
162995,2025-11-10,WH01,SKU035,9778,0,154,18,9606,31.33,300955.98,180
162996,2025-11-10,WH01,SKU036,6016,0,118,0,5898,15.25,89944.5,180
162997,2025-11-10,WH01,SKU037,6958,180,81,0,7057,19.26,135917.82,180
162998,2025-11-10,WH01,SKU038,10526,0,111,38,10377,20.72,215011.44,180
162999,2025-11-10,WH01,SKU039,7761,0,0,0,7761,22.18,172138.98,180
163000,2025-11-10,WH01,SKU040,8946,193,50,0,9089,23.64,214863.96,180
163001,2025-11-10,WH01,SKU041,8513,0,132,0,8381,25.1,210363.1,180
163002,2025-11-10,WH01,SKU042,6166,0,261,0,5905,26.56,156836.8,180
163003,2025-11-10,WH01,SKU043,7149,223,34,0,7338,28.03,205684.14,180
163004,2025-11-10,WH01,SKU044,9457,0,0,0,9457,29.49,278886.93,180
163005,2025-11-10,WH01,SKU045,5300,0,50,0,5250,30.95,162487.5,180
163006,2025-11-10,WH01,SKU046,5239,201,0,0,5440,32.41,176310.4,180
163007,2025-11-10,WH01,SKU047,10070,0,112,0,9958,33.87,337277.46,180
163008,2025-11-10,WH01,SKU048,5520,0,0,0,5520,17.79,98200.8,180
163009,2025-11-10,WH01,SKU049,5171,222,73,0,5320,24.24,128956.8,180
163010,2025-11-10,WH01,SKU050,7732,0,137,0,7595,25.87,196482.65,180
163011,2025-11-10,WH01,SKU051,6457,0,102,0,6355,27.49,174698.95,180
163012,2025-11-10,WH01,SKU052,9939,203,81,0,10061,29.12,292976.32,180
163013,2025-11-10,WH01,SKU053,6472,0,110,0,6362,30.75,195631.5,180
163014,2025-11-10,WH01,SKU054,6101,0,97,9,5995,32.37,194058.15,180
163015,2025-11-10,WH01,SKU055,7814,209,0,0,8023,34.0,272782.0,180
163016,2025-11-10,WH01,SKU056,7921,0,0,0,7921,35.62,282146.02,180
163017,2025-11-10,WH01,SKU057,6159,0,0,0,6159,37.25,229422.75,180
163018,2025-11-10,WH01,SKU058,4054,192,52,0,4194,38.87,163020.78,180
163019,2025-11-10,WH01,SKU059,7221,0,70,0,7151,40.5,289615.5,180
163020,2025-11-10,WH01,SKU060,5719,0,0,0,5719,22.62,129363.78,180
163021,2025-11-10,WH02,SKU001,6004,0,0,21,5983,11.63,69582.29,180
163022,2025-11-10,WH02,SKU002,3652,0,0,0,3652,13.09,47804.68,180
163023,2025-11-10,WH02,SKU003,741,205,116,0,830,14.55,12076.5,180
163024,2025-11-10,WH02,SKU004,1969,0,36,0,1933,16.01,30947.33,180
163025,2025-11-10,WH02,SKU005,5128,0,185,0,4943,17.48,86403.64,180
163026,2025-11-10,WH02,SKU006,4787,181,103,0,4865,18.94,92143.1,180
163027,2025-11-10,WH02,SKU007,1254,0,82,0,1172,20.4,23908.8,180
163028,2025-11-10,WH02,SKU008,4085,0,112,0,3973,21.86,86849.78,180
163029,2025-11-10,WH02,SKU009,1371,187,0,0,1558,23.32,36332.56,180
163030,2025-11-10,WH02,SKU010,6692,0,0,0,6692,24.78,165827.76,180
163031,2025-11-10,WH02,SKU011,2095,0,0,0,2095,26.25,54993.75,180
163032,2025-11-10,WH02,SKU012,716,190,97,0,809,10.17,8227.53,180
163033,2025-11-10,WH02,SKU013,7135,0,59,0,7076,15.76,111517.76,180
163034,2025-11-10,WH02,SKU014,8761,0,65,0,8696,17.39,151223.44,180
163035,2025-11-10,WH02,SKU015,5718,168,0,0,5886,19.01,111892.86,180
163036,2025-11-10,WH02,SKU016,6583,0,87,0,6496,20.64,134077.44,180
163037,2025-11-10,WH02,SKU017,5332,0,197,0,5135,22.26,114305.1,180
163038,2025-11-10,WH02,SKU018,3828,218,0,0,4046,23.89,96658.94,180
163039,2025-11-10,WH02,SKU019,5190,0,134,0,5056,25.52,129029.12,180
163040,2025-11-10,WH02,SKU020,6637,0,0,0,6637,27.14,180128.18,180
163041,2025-11-10,WH02,SKU021,6921,195,113,0,7003,28.77,201476.31,180
163042,2025-11-10,WH02,SKU022,10551,0,39,19,10493,30.39,318882.27,180
163043,2025-11-10,WH02,SKU023,9156,0,0,0,9156,32.02,293175.12,180
163044,2025-11-10,WH02,SKU024,9363,201,0,0,9564,14.14,135234.96,180
163045,2025-11-10,WH02,SKU025,8657,0,99,0,8558,16.71,143004.18,180
163046,2025-11-10,WH02,SKU026,6459,0,0,0,6459,18.18,117424.62,180
163047,2025-11-10,WH02,SKU027,6867,197,0,0,7064,19.64,138736.96,180
163048,2025-11-10,WH02,SKU028,7503,0,236,0,7267,21.1,153333.7,180
163049,2025-11-10,WH02,SKU029,7222,0,0,0,7222,22.56,162928.32,180
163050,2025-11-10,WH02,SKU030,7538,217,0,0,7755,24.02,186275.1,180
163051,2025-11-10,WH02,SKU031,4528,0,0,0,4528,25.48,115373.44,180
163052,2025-11-10,WH02,SKU032,9177,0,47,0,9130,26.95,246053.5,180
163053,2025-11-10,WH02,SKU033,3614,217,0,0,3831,28.41,108838.71,180
163054,2025-11-10,WH02,SKU034,7801,0,0,0,7801,29.87,233015.87,180
163055,2025-11-10,WH02,SKU035,9970,0,0,0,9970,31.33,312360.1,180
163056,2025-11-10,WH02,SKU036,7972,203,0,0,8175,15.25,124668.75,180
163057,2025-11-10,WH02,SKU037,7037,0,86,0,6951,19.26,133876.26,180
163058,2025-11-10,WH02,SKU038,7108,0,52,0,7056,20.72,146200.32,180
163059,2025-11-10,WH02,SKU039,2184,207,117,0,2274,22.18,50437.32,180
163060,2025-11-10,WH02,SKU040,7511,0,0,0,7511,23.64,177560.04,180
163061,2025-11-10,WH02,SKU041,9247,0,136,0,9111,25.1,228686.1,180
163062,2025-11-10,WH02,SKU042,7317,195,140,0,7372,26.56,195800.32,180
163063,2025-11-10,WH02,SKU043,6721,0,102,0,6619,28.03,185530.57,180
163064,2025-11-10,WH02,SKU044,7468,0,84,0,7384,29.49,217754.16,180
163065,2025-11-10,WH02,SKU045,7319,192,68,0,7443,30.95,230360.85,180
163066,2025-11-10,WH02,SKU046,8841,0,111,0,8730,32.41,282939.3,180
163067,2025-11-10,WH02,SKU047,6907,0,87,0,6820,33.87,230993.4,180
163068,2025-11-10,WH02,SKU048,5243,211,336,0,5118,17.79,91049.22,180
163069,2025-11-10,WH02,SKU049,8410,0,0,0,8410,24.24,203858.4,180
163070,2025-11-10,WH02,SKU050,4461,0,0,0,4461,25.87,115406.07,180
163071,2025-11-10,WH02,SKU051,7156,212,99,0,7269,27.49,199824.81,180
163072,2025-11-10,WH02,SKU052,6517,0,65,0,6452,29.12,187882.24,180
163073,2025-11-10,WH02,SKU053,4918,0,93,0,4825,30.75,148368.75,180
163074,2025-11-10,WH02,SKU054,7511,175,0,0,7686,32.37,248795.82,180
163075,2025-11-10,WH02,SKU055,8776,0,137,0,8639,34.0,293726.0,180
163076,2025-11-10,WH02,SKU056,7512,0,0,0,7512,35.62,267577.44,180
163077,2025-11-10,WH02,SKU057,7014,216,0,0,7230,37.25,269317.5,180
163078,2025-11-10,WH02,SKU058,8122,0,0,0,8122,38.87,315702.14,180
163079,2025-11-10,WH02,SKU059,9012,0,0,0,9012,40.5,364986.0,180
163080,2025-11-10,WH02,SKU060,4155,189,146,0,4198,22.62,94958.76,180
163081,2025-11-10,WH03,SKU001,1513,0,149,0,1364,11.63,15863.32,180
163082,2025-11-10,WH03,SKU002,1386,215,63,0,1538,13.09,20132.42,180
163083,2025-11-10,WH03,SKU003,765,0,0,0,765,14.55,11130.75,180
163084,2025-11-10,WH03,SKU004,2705,0,0,0,2705,16.01,43307.05,180
163085,2025-11-10,WH03,SKU005,2321,198,105,0,2414,17.48,42196.72,180
163086,2025-11-10,WH03,SKU006,969,0,36,0,933,18.94,17671.02,180
163087,2025-11-10,WH03,SKU007,780,0,272,0,508,20.4,10363.2,180
163088,2025-11-10,WH03,SKU008,2614,244,0,0,2858,21.86,62475.88,180
163089,2025-11-10,WH03,SKU009,1746,0,0,0,1746,23.32,40716.72,180
163090,2025-11-10,WH03,SKU010,588,0,54,0,534,24.78,13232.52,180
163091,2025-11-10,WH03,SKU011,5954,223,0,0,6177,26.25,162146.25,180
163092,2025-11-10,WH03,SKU012,1111,0,0,0,1111,10.17,11298.87,180
163093,2025-11-10,WH03,SKU013,5962,0,0,0,5962,15.76,93961.12,180
163094,2025-11-10,WH03,SKU014,4863,189,44,0,5008,17.39,87089.12,180
163095,2025-11-10,WH03,SKU015,6299,0,0,0,6299,19.01,119743.99,180
163096,2025-11-10,WH03,SKU016,5630,0,105,0,5525,20.64,114036.0,180
163097,2025-11-10,WH03,SKU017,7360,188,0,0,7548,22.26,168018.48,180
163098,2025-11-10,WH03,SKU018,5716,0,88,0,5628,23.89,134452.92,180
163099,2025-11-10,WH03,SKU019,7579,0,70,0,7509,25.52,191629.68,180
163100,2025-11-10,WH03,SKU020,6136,194,299,15,6016,27.14,163274.24,180
163101,2025-11-10,WH03,SKU021,4847,0,61,0,4786,28.77,137693.22,180
163102,2025-11-10,WH03,SKU022,8158,0,87,0,8071,30.39,245277.69,180
163103,2025-11-10,WH03,SKU023,6603,197,25,0,6775,32.02,216935.5,180
163104,2025-11-10,WH03,SKU024,2220,0,162,0,2058,14.14,29100.12,180
163105,2025-11-10,WH03,SKU025,7272,0,179,0,7093,16.71,118524.03,180
163106,2025-11-10,WH03,SKU026,5097,215,50,0,5262,18.18,95663.16,180
163107,2025-11-10,WH03,SKU027,2797,0,109,0,2688,19.64,52792.32,180
163108,2025-11-10,WH03,SKU028,5458,0,65,0,5393,21.1,113792.3,180
163109,2025-11-10,WH03,SKU029,6993,193,0,0,7186,22.56,162116.16,180
163110,2025-11-10,WH03,SKU030,6718,0,0,0,6718,24.02,161366.36,180
163111,2025-11-10,WH03,SKU031,8638,0,88,0,8550,25.48,217854.0,180
163112,2025-11-10,WH03,SKU032,4693,215,73,0,4835,26.95,130303.25,180
163113,2025-11-10,WH03,SKU033,3188,0,159,0,3029,28.41,86053.89,180
163114,2025-11-10,WH03,SKU034,4538,0,0,0,4538,29.87,135550.06,180
163115,2025-11-10,WH03,SKU035,7530,175,59,0,7646,31.33,239549.18,180
163116,2025-11-10,WH03,SKU036,7957,0,0,0,7957,15.25,121344.25,180
163117,2025-11-10,WH03,SKU037,5695,0,0,0,5695,19.26,109685.7,180
163118,2025-11-10,WH03,SKU038,5725,224,0,0,5949,20.72,123263.28,180
163119,2025-11-10,WH03,SKU039,3059,0,0,0,3059,22.18,67848.62,180
163120,2025-11-10,WH03,SKU040,5245,0,106,0,5139,23.64,121485.96,180
163121,2025-11-10,WH03,SKU041,7207,234,0,0,7441,25.1,186769.1,180
163122,2025-11-10,WH03,SKU042,8775,0,0,0,8775,26.56,233064.0,180
163123,2025-11-10,WH03,SKU043,7804,0,48,0,7756,28.03,217400.68,180
163124,2025-11-10,WH03,SKU044,2755,215,0,0,2970,29.49,87585.3,180
163125,2025-11-10,WH03,SKU045,6314,0,0,0,6314,30.95,195418.3,180
163126,2025-11-10,WH03,SKU046,6443,0,69,0,6374,32.41,206581.34,180
163127,2025-11-10,WH03,SKU047,8237,225,0,0,8462,33.87,286607.94,180
163128,2025-11-10,WH03,SKU048,2244,0,0,0,2244,17.79,39920.76,180
163129,2025-11-10,WH03,SKU049,6078,0,0,0,6078,24.24,147330.72,180
163130,2025-11-10,WH03,SKU050,6794,212,174,0,6832,25.87,176743.84,180
163131,2025-11-10,WH03,SKU051,5870,0,0,0,5870,27.49,161366.3,180
163132,2025-11-10,WH03,SKU052,2764,0,0,5,2759,29.12,80342.08,180
163133,2025-11-10,WH03,SKU053,5584,207,0,0,5791,30.75,178073.25,180
163134,2025-11-10,WH03,SKU054,3342,0,77,0,3265,32.37,105688.05,180
163135,2025-11-10,WH03,SKU055,2960,0,90,0,2870,34.0,97580.0,180
163136,2025-11-10,WH03,SKU056,5776,179,0,0,5955,35.62,212117.1,180
163137,2025-11-10,WH03,SKU057,5483,0,0,0,5483,37.25,204241.75,180
163138,2025-11-10,WH03,SKU058,7650,0,0,0,7650,38.87,297355.5,180
163139,2025-11-10,WH03,SKU059,3732,190,0,4,3918,40.5,158679.0,180
163140,2025-11-10,WH03,SKU060,4128,0,0,0,4128,22.62,93375.36,180
163141,2025-11-10,WH04,SKU001,1792,200,102,0,1890,11.63,21980.7,180
163142,2025-11-10,WH04,SKU002,2856,0,164,8,2684,13.09,35133.56,180
163143,2025-11-10,WH04,SKU003,4678,0,0,0,4678,14.55,68064.9,180
163144,2025-11-10,WH04,SKU004,792,185,79,0,898,16.01,14376.98,180
163145,2025-11-10,WH04,SKU005,2686,0,0,0,2686,17.48,46951.28,180
163146,2025-11-10,WH04,SKU006,1734,0,167,4,1563,18.94,29603.22,180
163147,2025-11-10,WH04,SKU007,4055,185,0,0,4240,20.4,86496.0,180
163148,2025-11-10,WH04,SKU008,3760,0,0,0,3760,21.86,82193.6,180
163149,2025-11-10,WH04,SKU009,4191,0,135,0,4056,23.32,94585.92,180
163150,2025-11-10,WH04,SKU010,5733,193,218,0,5708,24.78,141444.24,180
163151,2025-11-10,WH04,SKU011,4620,0,58,5,4557,26.25,119621.25,180
163152,2025-11-10,WH04,SKU012,2096,0,0,0,2096,10.17,21316.32,180
163153,2025-11-10,WH04,SKU013,6957,203,48,0,7112,15.76,112085.12,180
163154,2025-11-10,WH04,SKU014,5905,0,0,14,5891,17.39,102444.49,180
163155,2025-11-10,WH04,SKU015,8518,0,65,0,8453,19.01,160691.53,180
163156,2025-11-10,WH04,SKU016,7323,217,0,0,7540,20.64,155625.6,180
163157,2025-11-10,WH04,SKU017,5291,0,0,0,5291,22.26,117777.66,180
163158,2025-11-10,WH04,SKU018,8876,0,0,0,8876,23.89,212047.64,180
163159,2025-11-10,WH04,SKU019,8765,202,69,0,8898,25.52,227076.96,180
163160,2025-11-10,WH04,SKU020,8663,0,0,0,8663,27.14,235113.82,180
163161,2025-11-10,WH04,SKU021,8339,0,0,0,8339,28.77,239913.03,180
163162,2025-11-10,WH04,SKU022,5217,197,162,0,5252,30.39,159608.28,180
163163,2025-11-10,WH04,SKU023,8322,0,198,0,8124,32.02,260130.48,180
163164,2025-11-10,WH04,SKU024,6790,0,180,0,6610,14.14,93465.4,180
163165,2025-11-10,WH04,SKU025,6155,183,64,0,6274,16.71,104838.54,180
163166,2025-11-10,WH04,SKU026,9926,0,120,0,9806,18.18,178273.08,180
163167,2025-11-10,WH04,SKU027,5155,0,95,0,5060,19.64,99378.4,180
163168,2025-11-10,WH04,SKU028,7907,230,60,0,8077,21.1,170424.7,180
163169,2025-11-10,WH04,SKU029,7571,0,211,0,7360,22.56,166041.6,180
163170,2025-11-10,WH04,SKU030,5898,0,0,0,5898,24.02,141669.96,180
163171,2025-11-10,WH04,SKU031,5757,196,83,0,5870,25.48,149567.6,180
163172,2025-11-10,WH04,SKU032,6809,0,59,0,6750,26.95,181912.5,180
163173,2025-11-10,WH04,SKU033,8297,0,0,0,8297,28.41,235717.77,180
163174,2025-11-10,WH04,SKU034,4165,197,140,0,4222,29.87,126111.14,180
163175,2025-11-10,WH04,SKU035,8582,0,0,0,8582,31.33,268874.06,180
163176,2025-11-10,WH04,SKU036,4284,0,0,0,4284,15.25,65331.0,180
163177,2025-11-10,WH04,SKU037,5284,212,0,0,5496,19.26,105852.96,180
163178,2025-11-10,WH04,SKU038,9045,0,0,0,9045,20.72,187412.4,180
163179,2025-11-10,WH04,SKU039,9241,0,0,0,9241,22.18,204965.38,180
163180,2025-11-10,WH04,SKU040,10173,209,45,0,10337,23.64,244366.68,180
163181,2025-11-10,WH04,SKU041,7747,0,0,0,7747,25.1,194449.7,180
163182,2025-11-10,WH04,SKU042,3686,0,0,0,3686,26.56,97900.16,180
163183,2025-11-10,WH04,SKU043,9453,203,0,0,9656,28.03,270657.68,180
163184,2025-11-10,WH04,SKU044,4688,0,113,0,4575,29.49,134916.75,180
163185,2025-11-10,WH04,SKU045,4262,0,0,0,4262,30.95,131908.9,180
163186,2025-11-10,WH04,SKU046,6459,192,0,0,6651,32.41,215558.91,180
163187,2025-11-10,WH04,SKU047,9370,0,112,0,9258,33.87,313568.46,180
163188,2025-11-10,WH04,SKU048,3968,0,38,0,3930,17.79,69914.7,180
163189,2025-11-10,WH04,SKU049,8364,204,0,0,8568,24.24,207688.32,180
163190,2025-11-10,WH04,SKU050,6042,0,78,0,5964,25.87,154288.68,180
163191,2025-11-10,WH04,SKU051,8791,0,0,0,8791,27.49,241664.59,180
163192,2025-11-10,WH04,SKU052,7787,197,41,0,7943,29.12,231300.16,180
163193,2025-11-10,WH04,SKU053,8959,0,46,0,8913,30.75,274074.75,180
163194,2025-11-10,WH04,SKU054,6937,0,234,0,6703,32.37,216976.11,180
163195,2025-11-10,WH04,SKU055,8617,195,101,0,8711,34.0,296174.0,180
163196,2025-11-10,WH04,SKU056,5056,0,83,0,4973,35.62,177138.26,180
163197,2025-11-10,WH04,SKU057,6236,0,0,0,6236,37.25,232291.0,180
163198,2025-11-10,WH04,SKU058,4137,208,0,0,4345,38.87,168890.15,180
163199,2025-11-10,WH04,SKU059,8011,0,54,0,7957,40.5,322258.5,180
163200,2025-11-10,WH04,SKU060,7115,0,125,19,6971,22.62,157684.02,180
163201,2025-11-11,WH01,SKU001,7571,0,0,0,7571,11.63,88050.73,180
163202,2025-11-11,WH01,SKU002,3676,0,174,9,3493,13.09,45723.37,180
163203,2025-11-11,WH01,SKU003,1073,183,0,0,1256,14.55,18274.8,180
163204,2025-11-11,WH01,SKU004,474,0,160,0,314,16.01,5027.14,180
163205,2025-11-11,WH01,SKU005,3842,0,118,0,3724,17.48,65095.52,180
163206,2025-11-11,WH01,SKU006,1847,206,68,0,1985,18.94,37595.9,180
163207,2025-11-11,WH01,SKU007,1207,0,35,0,1172,20.4,23908.8,180
163208,2025-11-11,WH01,SKU008,7219,0,28,0,7191,21.86,157195.26,180
163209,2025-11-11,WH01,SKU009,393,233,102,0,524,23.32,12219.68,180
163210,2025-11-11,WH01,SKU010,1601,0,183,0,1418,24.78,35138.04,180
163211,2025-11-11,WH01,SKU011,6645,0,66,0,6579,26.25,172698.75,180
163212,2025-11-11,WH01,SKU012,2202,219,72,0,2349,10.17,23889.33,180
163213,2025-11-11,WH01,SKU013,5593,0,0,0,5593,15.76,88145.68,180
163214,2025-11-11,WH01,SKU014,5910,0,0,0,5910,17.39,102774.9,180
163215,2025-11-11,WH01,SKU015,7298,196,48,27,7419,19.01,141035.19,180
163216,2025-11-11,WH01,SKU016,5591,0,0,0,5591,20.64,115398.24,180
163217,2025-11-11,WH01,SKU017,10800,0,150,0,10650,22.26,237069.0,180
163218,2025-11-11,WH01,SKU018,7040,222,131,22,7109,23.89,169834.01,180
163219,2025-11-11,WH01,SKU019,8458,0,52,0,8406,25.52,214521.12,180
163220,2025-11-11,WH01,SKU020,6626,0,0,0,6626,27.14,179829.64,180
163221,2025-11-11,WH01,SKU021,7353,210,195,25,7343,28.77,211258.11,180
163222,2025-11-11,WH01,SKU022,6781,0,172,0,6609,30.39,200847.51,180
163223,2025-11-11,WH01,SKU023,6651,0,0,0,6651,32.02,212965.02,180
163224,2025-11-11,WH01,SKU024,6866,173,0,0,7039,14.14,99531.46,180
163225,2025-11-11,WH01,SKU025,11250,0,75,0,11175,16.71,186734.25,180
163226,2025-11-11,WH01,SKU026,3330,0,113,0,3217,18.18,58485.06,180
163227,2025-11-11,WH01,SKU027,5486,253,0,22,5717,19.64,112281.88,180
163228,2025-11-11,WH01,SKU028,8961,0,0,34,8927,21.1,188359.7,180
163229,2025-11-11,WH01,SKU029,5887,0,89,0,5798,22.56,130802.88,180
163230,2025-11-11,WH01,SKU030,6161,212,95,0,6278,24.02,150797.56,180
163231,2025-11-11,WH01,SKU031,6701,0,30,0,6671,25.48,169977.08,180
163232,2025-11-11,WH01,SKU032,6696,0,33,0,6663,26.95,179567.85,180
163233,2025-11-11,WH01,SKU033,9250,189,0,0,9439,28.41,268161.99,180
163234,2025-11-11,WH01,SKU034,8647,0,90,0,8557,29.87,255597.59,180
163235,2025-11-11,WH01,SKU035,9606,0,0,0,9606,31.33,300955.98,180
163236,2025-11-11,WH01,SKU036,5898,211,0,0,6109,15.25,93162.25,180
163237,2025-11-11,WH01,SKU037,7057,0,0,0,7057,19.26,135917.82,180
163238,2025-11-11,WH01,SKU038,10377,0,161,0,10216,20.72,211675.52,180
163239,2025-11-11,WH01,SKU039,7761,204,0,0,7965,22.18,176663.7,180
